"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AXL",155.961574031655,0.140923355731676,0.174078168495697,0.809540661815726,0.418204223866988,0.781280498735121
"HK2",65.3024742004447,-0.220167021253768,0.259391437188295,-0.848782919129077,0.396002096382376,0.770358128985276
"PDGFRB",3109.41023082073,-0.150742495050477,0.304759403523101,-0.49462787138921,0.620862824463502,0.882106160813462
"KSHV_ORF74",45.4088306085067,0.0694319374727793,0.459717954074487,0.15103159852123,0.879950789782235,0.972767516923649
"FADD",110.613294042059,-0.00728541587307308,0.149339463139329,-0.048784264520062,0.96109122233671,0.982928732725899
"CD74",5620.92023564357,0.220606938241881,0.187071288885138,1.17926668253905,0.238292000704876,0.672602227166308
"RIPK2",738.957995351313,-0.0399390698367279,0.146660824924676,-0.272322686424547,0.785373913915477,0.943858839775096
"CD45RB",222.403196384701,0.485663065275292,0.231109316395512,2.10144304370728,0.0356020928123709,0.364673149344803
"BAD",659.810805391298,-0.0731624566249806,0.165486424101287,-0.442105490056398,0.658412871806448,0.902103883782349
"PKM",3227.41167192253,-0.295810473547602,0.163158348909013,-1.81302688783988,0.0698276743670509,0.426268385434262
"KLRB1",43.8868964021948,0.634705361327531,0.340695056897241,1.8629720287341,0.0624662016901836,0.426268385434262
"ADORA2A",108.757889208427,0.403354144815041,0.196053472456071,2.05736802190749,0.0396508387415226,0.377146372327868
"IFIT1",294.532461763704,0.244384383058111,0.363049594418255,0.673143247686887,0.50085616237171,0.825145742431896
"UBE2T",52.6070131374849,-0.223054289208255,0.224195707548843,-0.994908830534416,0.319780607647025,0.723493757157009
"RPL23",8090.83139397203,-0.175606456737297,0.11590439652076,-1.51509745970545,0.129747724902717,0.505828086939578
"ARG2",172.533122589731,-0.17839248944318,0.193021841435002,-0.924208825886948,0.355377601318669,0.727892701178087
"TGFBR2",2004.32106414967,-0.172443053437426,0.153270379488549,-1.12509053616788,0.26055067122826,0.674781778541169
"CRABP2",501.730733069838,-0.335056318477048,0.324375401647247,-1.03292764116996,0.301637762201221,0.706179865054491
"BLK",21.1366378892182,0.606251361862057,0.360263116144042,1.68280163773319,0.0924134978982557,0.449900935533137
"CCL14",3085.85662265177,-0.324615356505371,0.300606935857676,-1.07986648937156,0.280201637680976,0.689398541489473
"CCNB1",93.1599029618489,-0.445744565587772,0.31343250020882,-1.42213894631476,0.154985918527368,0.559135653197923
"STAT2",1530.32529965001,-0.0382502347634748,0.145401730771938,-0.263065883469229,0.792499799091035,0.945714179440312
"IKBKB",138.591173161089,-0.161215418124904,0.173254957682982,-0.930509696697352,0.352107245919633,0.726778370527182
"ZEB2",702.583994719576,0.119670375882871,0.195157816184089,0.613197965742699,0.539745449696969,0.847421357792712
"LRRC32",597.72125805644,0.0404260792400402,0.191708675563588,0.21087245593448,0.832986797812995,0.961259906102686
"IL22RA1",169.557155098778,0.378415889228771,0.288156832952323,1.31322892937049,0.18910581855354,0.617597607206589
"ELOB",128.531672466324,-0.0802826110428111,0.300689562155351,-0.266995004639813,0.789473007246828,0.943858839775096
"ITGA1",636.945248422817,-0.262524048897744,0.220333166351583,-1.1914867527426,0.233462554105855,0.668100287813565
"IL24",13.6462726390123,0.763823189475723,0.413420156855937,1.84757123427315,0.0646643942607563,0.426268385434262
"PVRIG",228.3171288095,-0.0194697623124348,0.148554326143792,-0.131061563926379,0.895726606373817,0.979997011078372
"RB1",891.810798707671,-0.35451922346583,0.145243282833541,-2.44086484792645,0.0146521371161744,0.246339055265683
"SRP54",85.5389533748791,0.0887542339978346,0.188099052844803,0.4718483833678,0.637035013070995,0.895622396425597
"ICAM3",91.0176684272336,0.262715642571132,0.155394146493586,1.69064053247318,0.0909054783852571,0.449900935533137
"CCR5",407.263381202103,0.344725018072544,0.205867683552656,1.6744979693929,0.0940327731510795,0.450966509807543
"CTLA4",132.639446596797,0.717028771909361,0.399484667741309,1.79488433426857,0.0726721303896324,0.426268385434262
"GLS",114.727408162704,-0.294209189371328,0.206484355879632,-1.42484978156328,0.154200628637788,0.559135653197923
"ITGAE",497.651017043155,-0.245675380991139,0.184327912895823,-1.33281702771727,0.18259185639676,0.611204949121738
"MET",66.71816665649,0.160116901686501,0.224033554100487,0.714700538182254,0.47479410513361,0.818715476159879
"WNT3A",39.2904898924696,0.533388930061896,0.331828958859717,1.60742128081531,0.107961984896223,0.470947685466228
"TYMP",1552.15378707234,0.0140440226388561,0.205576495107927,0.0683153131464909,0.94553463447875,0.982928732725899
"IFI16",1120.80635399097,-0.128793484999126,0.132574395377101,-0.971480840118337,0.331308889662359,0.726428047903957
"PVR",107.008509128028,-0.0206672656984863,0.227508804032125,-0.0908416084661412,0.927618447936506,0.982928732725899
"P4HA2",92.2042351062683,-0.0653165239025114,0.197815624675943,-0.330188901961164,0.741257231990867,0.924566593843322
"BRIP1",41.5386030306151,-0.102178825804131,0.266463106642269,-0.383463313520953,0.701376266738284,0.912920398802895
"KSHV_ORF50",57.0110742624379,0.0368423082472094,0.386694113834804,0.095275068663053,0.924096344880579,0.982928732725899
"ESR1",13.679173607453,0.128924506107187,0.236306392039687,0.545581966676275,0.58535332310397,0.866352669558008
"DAB2",4067.45626959222,-0.271945461192467,0.215555911032666,-1.26160057448508,0.207092549357249,0.636498389349935
"DUSP1",1005.86393726571,-0.227831975630973,0.274036879262952,-0.831391658829819,0.405752409614505,0.779624272759298
"CD8B",216.21170225685,0.609392267913713,0.221536435820997,2.75075413963104,0.00594582505215544,0.244507796968606
"ACVR1C",43.2287784963489,0.0451088529307716,0.34658537542716,0.130152211053844,0.896446002935203,0.979997011078372
"IL15",29.4888855231903,0.227209361907037,0.208513350923695,1.08966337599257,0.275861454660123,0.684985212032982
"KIR3DL1",27.2042465735905,0.780189896325646,0.338591223425515,2.30422362526853,0.0212100936610094,0.297483393363591
"CDH1",4221.21191350236,-0.290814122920939,0.312018402888207,-0.932041572641262,0.351315041193522,0.726778370527182
"HES1",1268.71274721471,-0.219417689144266,0.174867235174084,-1.25476730346787,0.209563245246556,0.640596738310494
"IHH",19.979963679393,0.49726908505862,0.298843502176773,1.66397824090709,0.0961167778028468,0.450966509807543
"CCL19",476.615748411033,0.222332564266684,0.370843070437931,0.599532745762594,0.548817680359373,0.857931054533515
"C2",313.851575382443,0.24888375242855,0.21877634589836,1.13761728401926,0.255280326208288,0.674781778541169
"TLR7",102.815553722417,0.433082255436645,0.18952663847665,2.28507326947605,0.0223085318796614,0.297483393363591
"IL2RA",218.717859828825,-0.0404313002426761,0.241463887875337,-0.16744243041241,0.867021941764558,0.966021618697094
"PRKAA2",24.4727703063964,0.615463506197661,0.392402793517096,1.56844833004698,0.116776539537831,0.477384013434506
