"gene","SB 12 5422","SB 14 5182","SB 16 638","SB 17 2867","SB 17 5114","SB 17 5284","SB 18 4726","SB 18 4918","SB 18 5511","SB 18 5577","SB 18 6283","SB 18 6898","SB 19 2016","SB 19 473","SB 19 4896","SB 19 5090","SB 19 5476","SB 19 5736","SB 19 5920","SB 19 7845","SB 19 7860","SB 19 7884","SB 19 7967","SB 20 1637","SB 20 1639","SB 20 3779","SB 20 6585","SB 21 10183","SB 21 11056","SB 21 11361","SB 21 2796","SB 21 3933","SB 21 4614","SB 21 6978","SB 21 7662","SB 21 8797","SB 21 9542","SB 22 1215","SB 22 1394","SB 22 2594","SB 22 2794","SB 22 2963","SB 22 696"
"PDZK1IP1",622.214007484526,47.7290909100802,114.899431862672,137.885386198762,150.028491894246,282.45207099748,79.5643248405733,51.1273236453125,108.906161373216,31.3039744392821,315.822400165533,71.0250026522801,63.7031899853247,118.089031452298,296.798707325538,262.149808577321,163.878061971102,85.4164527314864,141.23107531663,494.577957434806,115.643476382263,56.4605943635149,154.225249681667,199.349175878848,248.878908443839,61.3200313216419,166.639055379219,1519.17375681807,396.812275407875,767.82347741893,538.405667081085,212.804498130287,157.350642745044,392.18863605616,323.777605205498,656.040761986624,172.8193317736,309.254367437568,942.879017175977,37.2913997512378,7.53246262662861,175.574736058688,96.5969534597908
"JAG2",408.32794241172,43.0344262304002,143.038068237203,114.606035282088,65.8496095644427,52.3324903117158,33.453182035241,25.5636618226563,256.707380379723,39.3306345519186,165.677324677001,27.3831335526863,46.3295927165998,35.5413589807887,85.9884105335671,46.2259523245392,32.6589732042053,42.1936694215776,30.3811034111356,98.6025674632683,23.635163056229,57.6879985888087,68.6075559245653,72.4425387145946,48.6091618054372,81.7600417621892,61.0399470253548,144.355877344704,149.379138425744,336.538014541791,104.158137586099,59.1501320681628,30.2113234070484,64.9275501163209,73.6435337330153,262.026191358384,60.3903984636372,81.0981732790826,164.629669665647,105.004730878485,89.5526112276957,102.923121137852,67.7004289205371
"C5",0,50.0764232499202,16.4142045518102,75.21021065387,18.3292727653604,16.4883188653351,28.9324817602085,35.7891265517188,46.6740691599495,27.2906443829639,51.7741639615627,96.6966903579234,28.3125288823665,29.2356340003262,48.2644626865828,26.1541572362524,26.8270137034544,36.0189860915906,27.9177707021246,71.9955254493705,25.3233889888168,24.5480845058761,35.7212894483274,30.1403263265102,35.9707797360235,81.7600417621892,18.3119841076064,30.9334022881508,47.4949055507495,45.5279946546481,36.7616956186231,29.9150093218295,33.9877388329295,40.6616980526454,44.4400634595782,63.0683388629361,31.4801013267896,22.1668340296159,59.2666810796328,20.6084051256841,41.8470145923812,21.1900543519106,33.8502144602686
"CD79B",9.72209386694572,22.6908792851201,63.3119318426966,53.7215790384786,8.82520540554387,12.1870182917694,20.7952212651498,46.0145912807813,27.2265403433039,14.4479882027456,20.7096655846251,17.9701813939504,32.1733282754165,24.0764044708569,24.9643772516808,23.7212123770661,21.5782501527785,17.4949361016297,22.1699943810989,18.7814414215749,21.9469371236412,34.3673183082265,26.0822113432232,19.035995574638,4.86091618054372,20.4400104405473,21.9743809291277,61.8668045763016,34.4721088674795,18.4572951302628,27.5712717139673,21.756370415876,30.2113234070484,24.9216859032343,26.6640380757469,18.8554827528366,48.1838285614127,19.4635615869798,47.8922675390972,11.7762315003909,34.3145519657526,23.0063447249315,18.9891446972238
"CXCR2",58.3325632016743,33.6450968710401,110.209659133583,191.60696523724,23.0813064452686,238.722181832895,29.836621815215,10.2254647290625,58.3425864499369,35.3173044956004,51.7741639615627,58.1891587994584,115.823981791499,47.0063134907206,89.8717581060507,82.7201252123332,68.2339261587862,115.26075549309,472.95988013011,270.765780494372,89.4759744271525,30.6851056323451,108.864882128236,83.0180918116158,59.3031774026334,81.7600417621892,78.1311321924541,316.208112278875,124.865638786648,103.97609590048,202.189325902427,77.5070696065582,112.663060205452,96.4075744151431,161.253944553327,79.3230653740021,53.9658879887822,110.83417014808,296.932058742403,45.1422207514984,18.4126864206477,58.1212919366691,36.327059420776
"PSMB10",748.60122775482,1040.6506706624,551.048295667915,562.285860602742,879.126230783024,1172.10440629665,758.573506150466,495.935039359532,521.193772286103,1227.27633122211,619.564162073367,2198.3521905266,670.49216125968,864.457570048862,533.128145308116,636.823316892007,776.817005500027,820.203768999936,861.345337250843,427.277792340829,647.434645147415,1023.04142178238,762.621179492069,592.759751088034,1046.06916205301,398.580203590672,853.948858884714,151.229966742071,957.558579652208,745.674723262615,753.614760181774,874.334136088016,709.336697494658,804.708121138644,879.913256499649,827.040484883038,871.806071437827,763.944792288958,893.789442948402,418.056218263877,866.23320206229,1035.89094274626,1161.640286478
"ZEB1",2216.63740166362,6009.17078999042,4727.29091092135,5551.22983397612,4233.38314684397,4274.05900326643,2480.96031093788,5726.260248275,5091.36304419783,9293.26707841048,6986.0605238802,2623.64648351675,5642.55831294255,6153.24108548042,3637.58714753935,4781.34488451582,5025.98269774717,6454.60230761305,4040.68675368103,3814.19772869817,4527.82195120044,4396.5619350024,3613.52028022524,6327.35341794773,6670.1491829421,1829.38093442898,3359.63868427553,869.572308766906,3739.07474182594,3537.03299012935,4258.22974249051,5000.565762774,4591.49175530038,2909.27891228282,2939.39276882639,2991.51986709659,3374.15290139386,2810.32203136448,2767.57441041558,12775.2484726741,5657.71637288993,2935.12524280179,3349.52000159292
"ANLN",77.7767509355658,307.500536519041,293.11079556804,166.536895019284,456.874095225464,200.727360099732,304.695198537195,214.734759310313,283.933920723026,1582.85737421191,379.677202384793,305.493083697156,324.950615581707,332.483680788024,248.534244638955,396.570012047362,600.108632627273,754.340480146741,287.388816051282,591.61540477961,222.001710135294,189.020250695246,196.75059426301,546.756095115992,109.856705680288,153.300078304105,411.409242950891,254.341307702573,392.215994225544,315.619746727493,378.33911740833,166.572210996551,173.715109590529,304.306901555282,214.582020704821,223.665036792268,238.349338617121,115.159406056297,324.470112577384,321.883661010684,296.276863314059,92.6308090240664,218.787971511492
"TAF3",87.4988448025115,467.119135628162,501.805682012484,1004.59352801955,756.252217059683,660.249638042332,446.645187173218,270.974815320156,248.928368853064,1030.62315846252,1116.59613610437,535.682550124425,543.729247854539,635.158479850225,515.930463201402,551.670246820487,437.980158506397,481.625299738984,528.795421534359,813.86246160158,355.371558809728,452.298457020766,492.726992549151,702.745503297053,695.111013817752,398.580203590672,526.774742828812,154.667011440754,490.269992781931,990.541505324101,800.332748363774,490.198220932706,560.797690743337,471.544530642775,335.205050095104,785.428385014709,343.068859357258,529.300744268146,554.352996765051,917.564704405457,709.725367486785,510.983024943216,620.862470100536
"CD276",2693.02000114396,6315.88888239618,7210.52557097378,7583.69624093189,14894.9101386952,6190.28840878994,6599.31826149255,12459.7287723627,4889.10874450472,13978.4285861564,7495.1731361689,3696.72302961265,14979.9016450339,7827.12444393048,5416.7150996758,9311.48821232066,10096.2882877001,16084.0209607277,6936.74490857495,5471.65993415216,9848.26597775084,6464.12435250981,7669.87114869086,7727.55664799333,5999.34275002706,2943.36150343881,6384.77845885211,1495.11444392729,3061.12326743218,3239.87053853212,7470.28289716771,9387.87383445049,8373.57180432026,5856.59618726006,4343.69877414906,3991.51064205737,8307.53449503503,5428.71171930179,3869.09656381482,13013.717160557,9122.6491811391,5622.02413462406,6930.21219949986
"ICAM1",291.662816008372,689.333263799683,839.469318506866,873.871019025918,212.483791687326,237.28841497504,660.926380209762,383.454927339844,377.282059042925,227.957147198875,424.548144484814,499.742187336525,402.810070008215,319.298983101602,373.356130897359,392.312358543786,263.021373483868,261.394927636115,602.695402804689,222.24705682197,440.626968405412,225.84237745406,426.387455002257,194.061399330337,500.674366596003,306.600156608209,440.098018052808,202.785637222322,291.097808214271,281.166129151003,302.51812019492,457.563665308892,274.419520947357,332.50775665631,478.6829692646,189.205016588808,370.051803351649,377.917487480525,389.723327099404,165.848593630505,322.222012361335,430.460818405956,292.26770533988
"IL16",97.2209386694572,147.099493296641,51.587500019975,154.001859910305,272.223643663315,366.327432182011,97.6471259407036,86.9164501970313,206.143805456444,1046.67647868779,281.306290857824,111.243980057788,122.258647446583,213.821401610229,149.231499571158,225.04739947473,243.77590713139,162.599994356324,133.019966286594,220.681936703505,119.864041213733,285.985184493456,160.462300220264,178.198069684806,193.46446398564,153.300078304105,178.84704478429,61.8668045763016,166.232169427623,488.503077780954,171.554579553575,182.209602232961,185.044355868172,162.646792210582,113.004732797213,221.71446961094,159.327859776405,393.596467647814,301.721285496313,848.870020653177,575.814920791165,411.087054427066,570.499955903551
"CXCL3",19.4441877338914,23.4733233984001,84.4159091235955,87.7452457628483,52.9512324332632,38.7117051620911,278.475136942007,81.8037178325,15.5580230533165,25.6853123604366,18.9838601192397,41.0747003290294,34.7471945374498,34.9681112552922,9.43098696174606,24.3294485918627,23.3278380030038,39.1063277565841,1114.24749537597,6.26048047385831,30.3880667865801,7.97812746440972,28.9172343153126,17.4496626100848,58.3309941665247,10.2200052202736,113.53430146716,13.7481787947337,10.7246560921047,6.15243171008758,19.1467164680329,21.756370415876,21.399687413326,13.1166767911759,35.5520507676626,9.10264684619696,13.4914719971955,21.6261795410887,13.1703735732517,19.6270525006515,12.5541043777144,12.1086024868061,22.2916046445671
"PRR5",194.441877338914,157.271266769281,131.313636414482,270.398614493675,147.991906031428,115.418232057346,77.7560447305603,122.70557674875,213.922816983102,397.319675575504,169.128935607772,129.214161451738,107.458916439891,106.05082921687,84.8788826557146,87.5860149307058,159.795690320576,113.202527716428,85.395533912381,100.167687581733,67.5290373035113,150.357017598491,95.8237764566242,122.676415925445,81.6633918331345,102.200052202736,68.3647406683974,106.548385659186,94.989811101499,105.206582242498,85.7772897767873,135.977315099225,125.880514196035,106.245082008525,85.0709786226212,83.8743887971006,138.769426256868,137.86689457444,134.697002453711,129.5385465043,197.517908876039,104.739411510873,146.13385266994
"CTSW",184.719783471969,496.852011932802,773.812500299625,385.004649775763,607.581449073982,1205.08104402732,433.083086348121,802.698981231407,875.138796749054,264.077117705739,481.499724842533,327.741879708714,599.067372488256,162.229106315536,399.984799965818,127.729605107279,122.47114951577,869.601235639831,1220.17080186344,156.512011846458,207.651789708297,516.123476736044,654.890306552669,538.824430293226,495.81345041546,562.10028711505,657.400229463071,405.571274444644,506.356976920088,318.695962582537,471.009225113609,913.087670891295,369.459309165363,388.253633018808,666.600951893673,524.052382716768,238.349338617121,477.93856785806,244.250564449396,485.769549391124,235.180222009182,202.819091654002,945.329159927012
"CXCR4",9.72209386694572,1255.8228018144,337.663636494382,82.3730878590005,1491.45971353691,385.683284763056,641.939439054625,490.822306995,58.3425864499369,354.778376978531,56.951580357719,632.379240482349,1021.18143946172,1250.25328930807,304.010638531579,2002.3136191103,2082.00954176809,427.082263657432,1785.09510312996,215.986576348112,1525.31213009306,2150.41220271474,804.012514884575,1354.7283517284,228.463060485555,245.280125286567,495.644369845881,419.319453239378,186.915434748111,235.638134496354,612.694926977052,1832.29432096206,1876.87846666288,1636.96126353876,594.227134259503,364.756062908321,1415.96210865805,752.591048029887,167.024283042602,702.648479523323,3505.10594225785,684.741470628883,3512.16615399957
"IFNGR2",301.384909875317,325.496751124481,546.358522938826,762.846422346396,698.548950946511,655.948337468767,726.024464170231,342.553068423594,493.967231942799,669.423453393879,1073.45099946973,764.160570704652,574.615642998939,637.451470752211,839.912603534326,603.978561292992,313.176225190326,433.256946987419,335.834359328498,583.789804187287,438.09462950653,578.107390113381,588.550769005775,632.946852856714,404.428226221238,296.380151387936,725.764970131469,161.541100838121,589.85608506576,905.022704553884,719.916539198036,434.447521742024,737.659813188766,631.567987495121,623.43060453294,1021.44701395539,537.08907569788,872.616344482929,822.549694983995,531.893122767655,830.244769512842,828.833840221875,798.369692270237
"CDH11",116.665126403349,786.356333846403,736.294318466916,300.84084261548,727.740014980233,1300.42654007469,902.331774896502,618.640616108282,346.166012936292,240.799803379093,403.838478900189,179.701813939504,999.303576234437,744.648795420074,946.98204374709,905.66372383209,818.807113905434,650.399977425294,848.207562802785,795.081020180005,1330.32203487917,1512.16200556196,1084.11278452702,1008.90776545581,517.201481609852,367.920187929851,570.113105216814,419.319453239378,1170.51960776686,859.494709899236,376.807380090887,517.393683952551,1153.06551003568,823.727302485849,1196.07256511208,806.884624009317,1107.58560586501,1406.24232465929,956.648044093467,904.807120280034,1401.87498884477,1201.17336669116,1162.46590146483
"COL6A3",1224.98382723516,4207.98444121986,2788.06988744319,1486.29702006457,9639.16088871673,4418.15257248088,7738.53473080076,7193.61443689547,2380.37752715743,1868.60647422176,2139.99877707793,838.608465051017,6394.77072802179,4778.5930397396,3480.0341888843,5800.74878051487,6250.69419290487,7143.07949890659,3616.99352773114,4174.17535594503,9021.87938374912,9803.89124953425,6404.31689395012,8223.55008824362,5261.45567382052,2534.56129462786,5511.90721638954,2601.84283690335,4751.0226488024,3218.33702754682,4357.79266812428,5034.5600915488,9322.08147878739,7441.09074363411,7477.35810609875,2667.07552593571,9330.31656263195,8156.3136139216,2948.96637371991,10253.1722263403,13229.5151932354,10104.6287752397,9181.66426860114
"GZMK",19.4441877338914,284.809657233921,248.557954641698,84.1638071602831,241.674855721048,476.727480236863,251.350935291811,46.0145912807813,70.0111037399243,90.7012592727918,127.709604438521,134.348498992867,131.267179363699,454.585446318798,157.552958655052,150.842581269549,203.535386576208,119.377211046415,699.586489359121,220.681936703505,140.122752404786,918.712062632411,433.191510135272,175.554181410551,122.495087749702,122.640062643284,266.7445685008,305.896978182825,286.501527031941,358.071525527097,166.193498942525,753.994212225202,224.696717839923,183.633475076463,599.305998654883,296.486211561844,138.769426256868,1026.16221922466,187.378496746718,142.296130629723,369.090668704802,1112.17513841314,1453.08237683104
"IRF2",2488.8560299381,2264.39326383233,1885.28863709363,3382.66876012287,3540.26509153164,3681.91329097222,3404.99144715453,4023.7203708861,3617.24035989609,4946.83062741784,3960.72354305955,5913.04540153319,3783.58340518898,2931.01562046408,1867.33541842572,2817.3501469377,2887.98634477187,3977.52517839994,3575.11687167795,3753.15804407805,3026.9890971299,2883.17252521514,2658.11753863109,2700.46748332434,3071.12684286752,1992.90101795336,2473.94905293763,1625.72214247726,2320.35595021323,2208.10774075043,2956.25302266428,3657.10988959365,3003.5090687174,2201.63419939888,2412.46058780567,2768.50501936476,3031.72649308409,2208.03293114516,1614.56806941182,3832.1820007522,2427.12684635811,1781.78085593351,2319.15249802182
"RPL7A",4637.43877453311,2303.51546949633,4129.34488796254,8881.96773436179,8546.19314233783,9651.40160365246,9878.63424100118,5797.83850137844,13041.5128244426,7220.78343732775,23641.8090703149,10207.0630317638,5026.76080975108,6685.21497474126,9381.0582072427,6117.63984842388,3376.7045509348,7044.2845656268,4670.47881628484,12602.3471938768,5339.85862477516,5432.49110115037,6963.38342404617,9575.10577404292,5715.46524508331,3842.72196282289,8293.49760233496,4096.95728083064,10146.2907099948,17188.0484684717,7796.54294578299,4453.25706949962,7349.53382133551,8592.0791320598,6669.81866723327,16727.4139580078,3472.44791165914,9497.1367454691,16600.6572357396,19766.4045734061,6089.57756348331,7579.9851567406,7150.65140098503
"GPR160",340.2732853431,153.359046202881,189.93579552809,98.4895615705441,101.829293140891,130.472784064826,129.292027865932,173.832900394063,143.911713243178,124.413231745865,93.1934951308129,266.12982921517,79.789854123033,47.5795612162172,63.7978529765175,83.9365976419264,68.8171221088613,109.086072163103,91.1433102334067,104.863047937127,59.0879076405724,33.1399140829327,47.0613813366853,78.7878705728073,146.79966865242,51.1000261013682,43.9487618582555,96.2372515631359,63.5818896889066,124.894363714778,40.5910389122297,55.7506991906822,66.0872699529185,45.252534929557,39.3611990641978,72.8211747695757,32.1225523742751,52.4434853871401,54.4774543257231,169.774004130635,64.444402472267,50.2507003202452,73.4797338283879
"MICA",1079.15241923097,604.046855452162,649.533522978776,1887.41814355188,599.435105622711,886.067918154531,735.970004775303,633.978813201875,1843.62573181801,126.018563768392,1867.32151354703,945.573830491198,763.15134669288,95.1591224324344,43.8263511751729,246.33566699261,694.003180589364,685.389849628554,293.957703275312,632.308527859689,148.563882067725,873.298106296541,271.595200726172,780.475818560158,2416.84752496634,224.84011484602,528.605941239573,281.837665292041,65.8800302800719,332.846555515738,585.123655263085,1310.14143098103,291.413390363821,61.6483809185269,427.894325310796,466.185556337373,1315.73974525031,103.265007308699,756.099173773498,207.065403881873,220.115296755925,174.969305934348,525.916746614417
"TAPBPL",515.270974948123,495.287123706242,239.17840918352,426.191193705263,353.008216221755,549.84958998748,305.599338592202,245.4111534975,229.480840036419,826.745991601554,607.48352381567,996.917205902485,344.254612546957,497.579025731042,416.627718133606,381.972342892245,444.395313957223,583.507574683769,390.02767892674,230.072657414293,373.0979311019,662.184579546006,602.158879271804,527.720099541354,569.699376359724,245.280125286567,659.231427873832,171.852234934171,550.78769501595,913.020865776998,527.683505858986,454.844119006907,480.863564228854,437.441170985717,549.787070799925,930.420545493418,612.898299301169,632.025097088317,787.82780101815,997.054267033096,626.031338302022,650.231953541486,698.470278863103
"KSHV_K2",58.3325632016743,37.5573174374401,133.658522779026,23.2793509166741,88.2520540554387,10.0363680049866,134.716868195971,51.1273236453125,42.7845633966204,266.48511573953,15.5322491884688,59.9006046465013,101.024250784808,53.3120384711831,32.1763084577219,86.3695425011126,243.77590713139,142.0177165897,52.5510977922345,123.644489358702,108.890572651912,74.2579556302751,34.5872802594916,62.3957632724246,65.1362768192859,163.520083524378,34.1823703341987,175.289279632855,13.7888435469918,12.3048634201752,64.3329673325905,37.3937616522869,64.1990622399779,55.0900425229389,36.8217668665077,14.9543483901807,89.3006956004848,24.870106472252,17.9596003271615,15.7016420005212,143.116789905944,23.6117748492718,49.5368992101491
"CXCL14",16109.5095375291,1474.12470941953,6488.30057069413,16630.4101510117,3434.36262666511,5209.59187801697,2226.89695548105,2607.49350591094,16363.1507463256,720.794078114753,18880.3117913165,4703.05318767387,7944.23821776585,8593.55665291942,14446.0529696393,12499.2542140695,3001.12635908644,6662.48331305594,2511.77825228821,15414.8680467576,11409.8749653945,4688.07043850968,10230.4638970821,6104.73802525544,3974.28506921255,5825.40297555598,12638.93143107,8547.93016562567,18676.2225375367,2969.16354328827,8938.45311593647,8776.65580307947,5071.09651438728,7156.45885726559,9640.95433853078,20913.3311291375,4898.04678602947,11761.9383979096,22314.8034064981,10838.0583908598,2994.5723642308,8422.13845969796,2169.71618540453
"CD14",223.608158939752,588.397973186562,527.599432022472,678.682615186113,1010.82544991191,710.431478067265,1006.30788122225,1073.67379655156,373.392553279596,686.279439630416,333.080454819387,184.836151480632,772.159878609996,943.565756167391,818.831573855129,776.109410080421,731.910917344245,964.279713366298,928.676431297143,198.770255045001,406.018336787362,594.063645042201,721.229844099562,552.043871664502,390.817660915715,183.960093964926,741.635356358061,299.022888785458,336.294573173855,207.95219180096,249.673182743149,390.934780910272,886.198819940088,968.666581028343,408.84858382812,269.828460083696,1187.89198680069,1108.88235596932,389.723327099404,942.098520031272,1321.5287208274,1661.30026118979,1076.60194283391
"IL18",116.665126403349,49.2939791366402,35.1732954681648,78.7916492564352,147.991906031428,369.194965897721,66.0022240154756,35.7891265517188,54.4530806866078,43.3439646082368,215.725683173178,94.1295215873591,73.998655033458,76.2419474910468,212.47458860875,131.987258610855,40.8237165052567,132.75569159472,36.1288797321612,499.2733177902,74.2819410338625,55.846892250868,135.514098065877,180.31318030421,120.550721277484,143.080073083831,119.027896699442,168.415190235488,168.530310018789,676.767488109634,272.649242504788,99.9433265979303,112.663060205452,234.788514562049,181.569402134848,273.729594446352,54.6083390362677,274.652480171826,551.958383388096,225.711103757492,54.4011189700955,177.996456556049,131.272782906895
"CLEC14A",272.21862827448,416.260268264962,426.769318347066,1006.38424732083,437.187098551558,406.472904201957,763.094206425498,511.273236453125,1275.75789037195,349.159714899685,645.451244054149,427.005738837202,861.601731215654,862.737826872372,726.740759993373,711.028135097188,546.454605220364,666.865799638593,592.842071968645,1058.02120008205,860.151112653476,707.598535881877,638.44717331455,630.83174223731,995.515633775354,459.900234912314,888.741628689166,450.252855527528,584.493757019708,1097.59381707963,1157.99341198663,793.427633603977,849.693470823238,613.204639987475,669.140384091363,836.143131729235,651.445362150299,740.696649282288,805.188748001072,1751.71443568315,1182.59663238069,764.052816917463,785.159852480864
"HMGB1",602.769819750635,272.290551421441,375.181818327091,188.025526634675,114.72767027207,117.568882344129,70.5229242905082,107.367379655156,280.044414959697,269.695779784585,181.20957386547,178.846091015982,204.622367831649,222.420117492678,189.729267112774,133.203731040448,131.802284716972,85.4164527314864,244.691049095092,228.507537295828,106.35823375303,114.762295064971,134.947093471459,201.993064153103,161.382417194052,81.7600417621892,159.92466120643,175.289279632855,189.213575339276,340.844716738852,118.709642101804,96.5438937204497,140.356773328579,110.180085045878,113.004732797213,198.957852495448,61.0328495111227,143.273439459713,246.645177826351,118.743667628942,138.095148154858,124.113175489762,91.6432635387759
"KIF2C",48.6104693347286,62.5955290624002,23.4488636454432,50.1401404359133,55.6666802503537,18.638969152118,46.1111428053323,71.5782531034375,23.3370345799748,107.557245509328,29.3386929115522,75.3036172698873,43.1122598890581,44.1400748632376,28.2929608852382,43.7930074653529,102.059291263142,73.0670860715125,46.8033214712088,82.9513662786226,54.0232298428091,25.7754887311699,29.4842389097305,65.0396515466799,42.7760623887848,51.1000261013682,37.2343676854664,30.9334022881508,39.0683900498101,27.0706995243854,27.5712717139673,27.195463019845,22.6584925552863,34.1033596570574,15.2365931861411,34.4600202034599,61.0328495111227,12.435053236126,19.7555603598776,31.4032840010424,42.6839548842288,20.5846242275703,45.40882427597
"RNLS",126.387220270294,63.3779731756802,84.4159091235955,94.9081229679788,102.508155095163,63.8026251745576,63.289803850456,35.7891265517188,202.254299693115,9.63199213516373,146.693464557761,90.7066298932733,68.207455943883,74.522204314557,62.1335611597388,49.267133398522,74.6490816096122,100.853161056454,41.0555451501832,137.730570424883,97.9171040900914,59.5291049267494,81.081657001759,61.8669856175735,131.24473687468,30.6600156608209,90.3391215975251,164.978145536804,93.4577173740555,170.422358369426,88.0748957529512,59.830018643659,88.1163599372246,79.3558945866144,93.9589913145368,204.159364978989,69.3847131284342,87.045372652882,90.9953083242847,273.797382384088,47.7055966353145,68.4136040504543,62.7467389995222
"RPTOR",602.769819750635,335.668524597121,551.048295667915,372.469614666785,384.914728072567,462.389811658311,327.298699912358,204.50929458125,206.143805456444,718.386080080962,831.838234315775,352.557844490836,390.584205263557,338.21615804299,483.754154743681,401.435901765735,380.826955399037,605.118966338723,280.819928827253,741.866936152209,265.051471416282,440.024414767828,339.635752056319,485.417887153269,534.700779859809,286.160146167662,382.110068378721,354.015603964393,533.934664014071,595.555389536478,634.90511807997,462.322871337365,343.024401184196,494.498715027333,340.283914490485,673.595866618575,309.661404888012,381.161414411688,718.982666430697,612.364038020326,342.308579365678,299.08248142411,300.523855208238
"CD68",2722.1862827448,8443.35442640451,5215.02727474656,7426.11294241902,8141.59141759136,5177.33212371523,13088.3314362743,10900.3454011806,3578.3453022628,4709.2414880838,4138.48150599425,12110.1908136755,4011.37056937893,8588.39742338995,4509.12129559247,6461.29330978394,4811.36658811954,7269.66050717132,9518.31758761847,1566.68523858304,5512.90178286541,6724.3340482721,6181.48408834389,5860.44274871425,3879.98329531,2657.20135727115,6727.21256166435,3124.27363110323,1509.11232153188,1350.45876036422,2519.70788719313,6444.64484912777,6721.3900554973,5301.10492515375,3639.00633929003,1253.56450853341,9528.83393630497,5300.57660552084,1694.18896419556,669.282490272216,5530.50144852909,7376.56063496226,5087.43954888231
"CCL13",87.4988448025115,46.1642026835202,46.8977272908864,143.25754410261,71.9593671528962,11.4701348628418,22.6035013751629,30.6763941871875,35.0055518699622,12.0399901689547,94.9193005961984,123.224100987088,37.9645273649915,96.3056178834276,62.688325098665,145.36845533638,37.9077367548812,26.7569610966102,45.9822105682052,46.9536035539373,75.1260540001564,50.3235732370459,78.8136386240874,67.6835398209351,36.9429629721323,61.3200313216419,78.7415316627077,24.059312890784,36.004202594923,24.6097268403503,50.5473314756068,65.269111247628,96.9279959309471,116.082589601907,204.42429191406,72.1709857091331,118.853443784818,82.7201367446643,105.961641930253,17.6643472505863,55.2380592619431,130.167476733165,85.8639586309252
"CYBB",48.6104693347286,328.626527577601,117.244318227216,130.722508993631,125.589461540432,258.794917842869,235.076414301694,311.876674236406,112.795667136545,161.335868263993,65.5806076846461,154.03012623386,135.127978756749,214.394649335726,203.043601647004,208.016785460426,119.555169765395,179.065816569622,379.353237187693,76.6908858047642,173.887271056542,168.768080977898,213.193727501128,123.205193580296,174.020799263465,71.5400365419155,212.419015648235,244.030173606523,65.8800302800719,65.2157761269284,62.8012300151479,129.178449344264,137.209760473678,154.776786135876,190.457414826764,49.4143685936407,171.534429678629,260.595463470119,92.1926150127622,52.993041751759,256.94066959722,349.333181744355,334.374069668507
"PLA2G2A",699.990758420092,848.169418795523,1948.60056893633,8502.33524248988,425.646445328924,158.431237793003,946.634637591821,2428.54787315234,906.254842855687,17.6586522478002,786.967292215754,31526.5439483771,472.947925648623,725.15837275319,5642.50402281878,2476.73786665162,392.490874400539,139.959488813038,12.316663545055,619.787566911972,896.447970204113,295.19071618316,4534.3357415599,697.457726748543,558.033177526419,551.880281894777,813.662493847979,123.733609152603,697.102645986807,905.637947724892,49.0155941581642,1115.01398381364,222.808510126982,190.191813472051,114.274448896058,177.501613500841,1782.80165677227,578.500302724123,176.004083206182,21.5897577507166,291.255221562973,1132.15433251637,45.40882427597
"FGF13",38.8883754677829,75.8970789881603,98.4852273108614,166.536895019284,52.2723704789906,32.9766377306702,47.9194229153453,112.480112019688,93.3481383198991,28.0933103942276,120.80638257698,51.3433754112868,30.2429285788915,112.929801922829,111.507551724174,77.2459992791641,39.0741286550314,51.4556944165581,83.7533121063737,100.167687581733,92.8524262923281,102.488252812033,98.0917948342958,67.6835398209351,41.803879152676,51.1000261013682,53.7151533823122,65.3038492749851,176.190778656006,113.81998663662,66.6305733087544,78.1869561820543,55.3874262462555,70.8300546723501,63.4858049422546,186.604260347038,53.9658879887822,49.1995584559768,156.847176190543,220.804340632329,46.0317160516193,70.8353245478155,37.9782893944477
"CNTFR",631.936101351472,7.82444113280003,2.34488636454432,583.774492218134,10.8617912683617,8.60260114713136,38.8780223652801,20.450929458125,392.840082096242,8.82932612390009,243.338570619345,20.5373501645147,21.8778632272832,24.6496521963535,14.9786263510085,15.8141415847108,14.5798987518774,41.1645555332465,14.7799962540659,76.6908858047642,16.0381463595839,8.59182957705662,43.6593537701779,22.2086615037443,34.9985964999148,40.8800208810946,30.5199735126774,6.87408939736685,42.1325775046972,70.1377214949985,43.654513547115,16.317277811907,35.87594654587,32.135858138381,22.8548897792117,97.528359066396,28.9102971368476,10.8130897705443,128.710469011324,16.6829946255538,6.69552233478099,10.2923121137852,9.90737984202982
"CD244",9.72209386694572,114.23684053888,30.4835227390761,30.4422281218045,58.3821280674441,83.1584777556032,31.644901925228,102.254647290625,27.2265403433039,41.7386325857095,10.3548327923125,100.975304975531,37.9645273649915,58.4712680006524,17.7524460456397,66.9059836276225,40.8237165052567,37.0480999799218,141.23107531663,76.6908858047642,23.635163056229,94.5101253476228,43.6593537701779,71.3849834048925,53.4700779859809,51.1000261013682,83.0143279544825,6.87408939736685,79.6688738270637,83.6730712571911,35.9958269599018,118.300264136326,34.6171414039097,29.5125227801459,87.6104108203113,27.3079405385909,37.2621607541591,81.6388277676098,38.3138140312778,20.6084051256841,50.2164175108574,59.3321521853497,85.0383436440893
